epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
575,7020.15,0.4107,0.25252,0.78686,0.90845,0.70052,0.82258,0.70213,0.50165,0.36043,0.84098,0.0081058,0.0081058,0.0081058
576,7032.22,0.40836,0.24967,0.78703,0.89355,0.71174,0.82371,0.70198,0.50027,0.35594,0.84058,0.0081025,0.0081025,0.0081025
577,7044.15,0.4016,0.24874,0.78953,0.89545,0.71415,0.82429,0.7012,0.4998,0.3544,0.83942,0.0080992,0.0080992,0.0080992
578,7056.34,0.4215,0.25337,0.78969,0.88842,0.71637,0.82248,0.69882,0.50085,0.35151,0.84024,0.0080959,0.0080959,0.0080959
579,7068.36,0.41936,0.25402,0.78965,0.89384,0.7194,0.82405,0.6998,0.50012,0.3537,0.83919,0.0080926,0.0080926,0.0080926
580,7080.33,0.40662,0.24879,0.78824,0.89357,0.71947,0.82508,0.70192,0.49885,0.35437,0.83923,0.0080893,0.0080893,0.0080893
581,7092.43,0.41293,0.25514,0.78601,0.89428,0.72243,0.82642,0.70118,0.50098,0.34985,0.84008,0.008086,0.008086,0.008086
582,7104.41,0.41432,0.25313,0.78847,0.90907,0.71246,0.82577,0.70074,0.50262,0.34837,0.84083,0.0080827,0.0080827,0.0080827
583,7116.36,0.41237,0.25069,0.78706,0.89855,0.7153,0.82451,0.70031,0.50251,0.35225,0.84048,0.0080794,0.0080794,0.0080794
584,7128.48,0.41655,0.25032,0.78675,0.88373,0.72279,0.82403,0.69963,0.50109,0.35225,0.83956,0.0080761,0.0080761,0.0080761
585,7140.57,0.40475,0.25466,0.78672,0.89199,0.71423,0.82323,0.69993,0.49809,0.35322,0.83961,0.0080728,0.0080728,0.0080728
586,7152.68,0.40774,0.24875,0.78968,0.89818,0.70925,0.82445,0.70137,0.49681,0.35578,0.84051,0.0080695,0.0080695,0.0080695
587,7164.72,0.40439,0.24529,0.78696,0.89592,0.70907,0.82172,0.70079,0.49596,0.35689,0.83964,0.0080662,0.0080662,0.0080662
588,7176.77,0.39874,0.24494,0.78738,0.89695,0.71121,0.82101,0.69977,0.49499,0.35615,0.84044,0.0080629,0.0080629,0.0080629
589,7188.73,0.39524,0.24346,0.78765,0.90375,0.70763,0.82309,0.70145,0.49585,0.35518,0.84252,0.0080596,0.0080596,0.0080596
590,7200.91,0.41379,0.25481,0.78776,0.91448,0.70729,0.82456,0.70291,0.4925,0.35265,0.84094,0.0080563,0.0080563,0.0080563
591,7212.85,0.41002,0.249,0.78883,0.90238,0.71472,0.82518,0.70249,0.49427,0.35024,0.84171,0.008053,0.008053,0.008053
592,7224.96,0.41763,0.25704,0.78998,0.89309,0.71882,0.82569,0.70425,0.49567,0.35252,0.84243,0.0080497,0.0080497,0.0080497
593,7237.18,0.4116,0.25694,0.78953,0.89973,0.71513,0.82658,0.70357,0.49889,0.3523,0.84278,0.0080464,0.0080464,0.0080464
594,7249.23,0.41011,0.25004,0.78927,0.88715,0.71846,0.8233,0.70184,0.50229,0.35215,0.84336,0.0080431,0.0080431,0.0080431
595,7261.24,0.41622,0.2493,0.78957,0.90893,0.70417,0.82195,0.70017,0.50152,0.35377,0.84466,0.0080398,0.0080398,0.0080398
596,7273.24,0.42875,0.25768,0.79082,0.8986,0.70727,0.8197,0.69909,0.50089,0.35721,0.84351,0.0080365,0.0080365,0.0080365
597,7285.26,0.41131,0.25208,0.78642,0.90221,0.70186,0.81989,0.70109,0.49687,0.35354,0.84128,0.0080332,0.0080332,0.0080332
598,7297.46,0.41184,0.24792,0.78949,0.90286,0.70544,0.82118,0.7002,0.49449,0.34924,0.84125,0.0080299,0.0080299,0.0080299
599,7309.56,0.40477,0.2458,0.78566,0.90799,0.70034,0.81893,0.69817,0.49604,0.34719,0.84079,0.0080266,0.0080266,0.0080266
600,7321.59,0.41286,0.25219,0.78648,0.89599,0.70748,0.82007,0.70001,0.49482,0.34419,0.84141,0.0080233,0.0080233,0.0080233
601,7333.63,0.43553,0.25595,0.79134,0.89014,0.71602,0.82209,0.70172,0.49558,0.34382,0.83973,0.00802,0.00802,0.00802
602,7345.82,0.4034,0.24759,0.78808,0.89182,0.71088,0.82067,0.70076,0.49509,0.34687,0.84007,0.0080167,0.0080167,0.0080167
603,7357.93,0.41603,0.25229,0.79074,0.89256,0.71487,0.82386,0.70215,0.4964,0.34694,0.84093,0.0080134,0.0080134,0.0080134
604,7369.95,0.3995,0.24834,0.78672,0.88418,0.7195,0.8244,0.70234,0.49488,0.34944,0.84105,0.0080101,0.0080101,0.0080101
605,7382.09,0.39891,0.24684,0.78657,0.8885,0.71411,0.82251,0.70113,0.4989,0.34941,0.84263,0.0080068,0.0080068,0.0080068
606,7394.04,0.40764,0.2465,0.78744,0.88046,0.7191,0.82225,0.70198,0.49619,0.3507,0.84222,0.0080035,0.0080035,0.0080035
607,7406.1,0.40855,0.24502,0.78665,0.88347,0.72029,0.82412,0.70273,0.49584,0.35018,0.84173,0.0080002,0.0080002,0.0080002
608,7418.13,0.40601,0.24938,0.78814,0.88186,0.72172,0.82387,0.70324,0.49327,0.35178,0.83954,0.0079969,0.0079969,0.0079969
609,7430.07,0.40161,0.25504,0.78765,0.87801,0.72136,0.82522,0.7046,0.49039,0.35416,0.83947,0.0079936,0.0079936,0.0079936
610,7442.13,0.39775,0.24295,0.78837,0.8885,0.71695,0.82602,0.70515,0.48785,0.35802,0.83838,0.0079903,0.0079903,0.0079903
611,7454.36,0.41174,0.2482,0.78872,0.91426,0.69911,0.82478,0.70362,0.48775,0.35623,0.83892,0.007987,0.007987,0.007987
612,7466.29,0.40722,0.24407,0.78738,0.89285,0.70782,0.82385,0.7029,0.49058,0.35261,0.8402,0.0079837,0.0079837,0.0079837
613,7478.31,0.40958,0.25425,0.7862,0.90917,0.70408,0.82511,0.70316,0.49306,0.34877,0.84168,0.0079804,0.0079804,0.0079804
614,7490.25,0.40135,0.24615,0.78721,0.89409,0.71291,0.82583,0.70419,0.493,0.34688,0.84286,0.0079771,0.0079771,0.0079771
615,7502.17,0.40655,0.25036,0.78747,0.8927,0.7219,0.82826,0.70528,0.49292,0.34481,0.84387,0.0079738,0.0079738,0.0079738
616,7514.3,0.40695,0.24828,0.78547,0.90638,0.71709,0.82983,0.70701,0.48796,0.34227,0.84057,0.0079705,0.0079705,0.0079705
617,7526.33,0.39695,0.24318,0.78749,0.89544,0.72016,0.82936,0.70804,0.48755,0.34351,0.83939,0.0079672,0.0079672,0.0079672
618,7538.49,0.39852,0.24242,0.78785,0.89251,0.72192,0.82933,0.70986,0.48597,0.34522,0.84003,0.0079639,0.0079639,0.0079639
619,7550.59,0.40724,0.2449,0.78713,0.89229,0.72168,0.82913,0.70745,0.48735,0.34396,0.83998,0.0079606,0.0079606,0.0079606
620,7562.58,0.39714,0.24212,0.78741,0.89304,0.72172,0.82699,0.70551,0.48729,0.34433,0.83961,0.0079573,0.0079573,0.0079573
621,7574.55,0.39623,0.24135,0.78521,0.88391,0.72439,0.82507,0.705,0.48682,0.34369,0.83996,0.007954,0.007954,0.007954
622,7586.62,0.40484,0.24651,0.78742,0.88912,0.71922,0.82568,0.70534,0.48683,0.34819,0.83976,0.0079507,0.0079507,0.0079507
623,7598.62,0.40492,0.25278,0.78912,0.89352,0.71263,0.82394,0.70446,0.48795,0.34792,0.84231,0.0079474,0.0079474,0.0079474
624,7610.65,0.40594,0.24887,0.78706,0.8933,0.71513,0.82687,0.70611,0.48527,0.34494,0.84244,0.0079441,0.0079441,0.0079441
625,7622.64,0.40325,0.24588,0.78617,0.90124,0.71695,0.82905,0.70717,0.4848,0.34378,0.84123,0.0079408,0.0079408,0.0079408
626,7634.72,0.40436,0.2485,0.78545,0.89763,0.71584,0.8274,0.70695,0.48175,0.34192,0.83911,0.0079375,0.0079375,0.0079375
627,7646.78,0.39802,0.24514,0.7853,0.89802,0.71537,0.82716,0.70765,0.48125,0.34162,0.83938,0.0079342,0.0079342,0.0079342
628,7658.87,0.39613,0.24745,0.78713,0.89591,0.7153,0.82841,0.70979,0.4816,0.34288,0.83959,0.0079309,0.0079309,0.0079309
629,7670.89,0.41055,0.24953,0.78882,0.90055,0.71632,0.83023,0.7105,0.48463,0.34839,0.84038,0.0079276,0.0079276,0.0079276
630,7682.97,0.40216,0.24536,0.78781,0.89863,0.7186,0.83144,0.7099,0.48443,0.35,0.84013,0.0079243,0.0079243,0.0079243
631,7695.13,0.39593,0.24467,0.78722,0.90145,0.71691,0.83176,0.70948,0.48524,0.3485,0.84019,0.007921,0.007921,0.007921
632,7707.19,0.38528,0.2426,0.7869,0.90655,0.71833,0.83174,0.7085,0.48615,0.34728,0.84024,0.0079177,0.0079177,0.0079177
633,7719.18,0.40789,0.24745,0.78978,0.90791,0.72013,0.83137,0.70951,0.48157,0.34601,0.83761,0.0079144,0.0079144,0.0079144
634,7731.16,0.38983,0.24027,0.78639,0.8996,0.72314,0.83041,0.7098,0.47834,0.3436,0.83562,0.0079111,0.0079111,0.0079111
635,7743.21,0.40013,0.24562,0.78798,0.89617,0.72271,0.83056,0.7083,0.4797,0.34619,0.83534,0.0079078,0.0079078,0.0079078
636,7755.37,0.40413,0.25256,0.78862,0.89684,0.72332,0.83004,0.70767,0.48006,0.3479,0.83664,0.0079045,0.0079045,0.0079045
637,7767.38,0.39043,0.24191,0.78556,0.90521,0.71673,0.82777,0.70828,0.47971,0.34687,0.83738,0.0079012,0.0079012,0.0079012
638,7779.47,0.39781,0.24315,0.78604,0.89699,0.72083,0.82627,0.70709,0.48038,0.34712,0.83735,0.0078979,0.0078979,0.0078979
639,7791.55,0.40881,0.24556,0.7874,0.90409,0.72439,0.83002,0.70969,0.47884,0.34599,0.8375,0.0078946,0.0078946,0.0078946
640,7803.64,0.39364,0.23966,0.78543,0.906,0.71726,0.82769,0.70918,0.48075,0.34664,0.83883,0.0078913,0.0078913,0.0078913
641,7815.65,0.40779,0.24425,0.78577,0.89569,0.72514,0.82732,0.70616,0.48242,0.34933,0.83886,0.007888,0.007888,0.007888
642,7827.67,0.39332,0.24294,0.78454,0.90569,0.71299,0.82442,0.70534,0.48274,0.34718,0.83821,0.0078847,0.0078847,0.0078847
643,7839.66,0.38363,0.23784,0.78492,0.91772,0.70942,0.82707,0.70757,0.48101,0.34094,0.83805,0.0078814,0.0078814,0.0078814
644,7851.79,0.39081,0.24037,0.78616,0.91543,0.70871,0.82488,0.70641,0.47855,0.33909,0.83808,0.0078781,0.0078781,0.0078781
645,7863.81,0.3924,0.24392,0.78455,0.91239,0.70876,0.82366,0.70568,0.47647,0.33986,0.83825,0.0078748,0.0078748,0.0078748
646,7875.87,0.39837,0.24454,0.78771,0.89661,0.71845,0.82379,0.70538,0.4754,0.33849,0.83734,0.0078715,0.0078715,0.0078715
647,7887.9,0.40625,0.24488,0.78651,0.89874,0.71833,0.82552,0.70604,0.47693,0.33944,0.83702,0.0078682,0.0078682,0.0078682
648,7899.95,0.39769,0.24314,0.78677,0.90303,0.71851,0.82695,0.70837,0.47662,0.34035,0.83713,0.0078649,0.0078649,0.0078649
649,7911.88,0.39045,0.23823,0.78525,0.90093,0.72261,0.82592,0.70945,0.47643,0.34025,0.8375,0.0078616,0.0078616,0.0078616
650,7923.86,0.395,0.24078,0.7872,0.89927,0.72209,0.82714,0.71136,0.47465,0.34033,0.83718,0.0078583,0.0078583,0.0078583
651,7936.02,0.39484,0.24171,0.78408,0.89623,0.72012,0.82859,0.71157,0.47548,0.34144,0.83694,0.007855,0.007855,0.007855
652,7948.18,0.39744,0.24299,0.78543,0.89611,0.72047,0.82553,0.71022,0.4752,0.33869,0.83757,0.0078517,0.0078517,0.0078517
653,7960.26,0.40309,0.24381,0.78603,0.90587,0.708,0.82385,0.70957,0.47298,0.34028,0.83755,0.0078484,0.0078484,0.0078484
654,7972.41,0.39727,0.24128,0.7865,0.90252,0.71245,0.82488,0.70826,0.47588,0.33928,0.83869,0.0078451,0.0078451,0.0078451
655,7984.51,0.40841,0.24689,0.78669,0.8991,0.71594,0.82443,0.70806,0.47897,0.34056,0.83954,0.0078418,0.0078418,0.0078418
656,7996.69,0.3958,0.2425,0.78622,0.89601,0.72296,0.82712,0.71122,0.47781,0.33793,0.83971,0.0078385,0.0078385,0.0078385
657,8008.74,0.40633,0.24774,0.78837,0.89489,0.72052,0.82621,0.71194,0.4761,0.33744,0.83912,0.0078352,0.0078352,0.0078352
658,8020.83,0.40336,0.2453,0.78727,0.89674,0.7241,0.82786,0.712,0.47678,0.33865,0.8386,0.0078319,0.0078319,0.0078319
659,8032.88,0.3925,0.24397,0.78579,0.8987,0.72065,0.82725,0.71035,0.47806,0.3371,0.83867,0.0078286,0.0078286,0.0078286
660,8044.87,0.39369,0.24688,0.78662,0.89874,0.72029,0.82723,0.70889,0.47844,0.33662,0.83793,0.0078253,0.0078253,0.0078253
661,8056.92,0.39301,0.24221,0.78632,0.90277,0.72047,0.82963,0.71039,0.47773,0.33771,0.83878,0.007822,0.007822,0.007822
662,8068.96,0.40384,0.24498,0.78607,0.90994,0.71458,0.82748,0.71098,0.47728,0.33832,0.83905,0.0078187,0.0078187,0.0078187
663,8080.96,0.38757,0.23774,0.78759,0.88879,0.72758,0.82759,0.71125,0.47949,0.33819,0.84,0.0078154,0.0078154,0.0078154
664,8093.01,0.38168,0.23571,0.78621,0.89654,0.72405,0.8288,0.71191,0.47768,0.33689,0.83899,0.0078121,0.0078121,0.0078121
665,8105.19,0.40792,0.24707,0.78685,0.8988,0.72029,0.8261,0.71155,0.47721,0.33594,0.83984,0.0078088,0.0078088,0.0078088
666,8117.28,0.40169,0.2468,0.78754,0.90658,0.72094,0.82829,0.71166,0.47633,0.33756,0.83839,0.0078055,0.0078055,0.0078055
667,8129.36,0.40191,0.24409,0.78623,0.9056,0.72207,0.83045,0.71223,0.47395,0.33835,0.83758,0.0078022,0.0078022,0.0078022
668,8141.43,0.3903,0.23698,0.78556,0.901,0.71987,0.82845,0.71224,0.47305,0.3405,0.83743,0.0077989,0.0077989,0.0077989
669,8153.45,0.38543,0.23797,0.78419,0.90833,0.71459,0.82712,0.71234,0.47099,0.34293,0.83738,0.0077956,0.0077956,0.0077956
670,8165.51,0.39232,0.23956,0.78644,0.91028,0.71709,0.82952,0.71388,0.46927,0.34408,0.83707,0.0077923,0.0077923,0.0077923
671,8177.66,0.39258,0.2411,0.78681,0.90263,0.71798,0.82616,0.71237,0.47091,0.34187,0.83847,0.007789,0.007789,0.007789
672,8189.65,0.40394,0.24292,0.78552,0.89904,0.72347,0.82749,0.71248,0.47154,0.34101,0.83844,0.0077857,0.0077857,0.0077857
673,8201.66,0.38075,0.23449,0.78374,0.90061,0.721,0.82785,0.71305,0.47018,0.34223,0.83865,0.0077824,0.0077824,0.0077824
674,8213.75,0.39235,0.23856,0.78772,0.90451,0.71513,0.82787,0.71165,0.47236,0.34238,0.83893,0.0077791,0.0077791,0.0077791
675,8225.77,0.38935,0.23797,0.78469,0.90306,0.71584,0.82773,0.71178,0.47043,0.34227,0.83742,0.0077758,0.0077758,0.0077758
676,8237.78,0.39062,0.24003,0.78675,0.89974,0.71789,0.82816,0.71163,0.47046,0.34127,0.83584,0.0077725,0.0077725,0.0077725
677,8249.89,0.40116,0.24364,0.78581,0.89485,0.72321,0.828,0.71179,0.47286,0.34134,0.8375,0.0077692,0.0077692,0.0077692
678,8261.87,0.39121,0.24218,0.78528,0.88544,0.72296,0.82623,0.71014,0.47497,0.34214,0.83865,0.0077659,0.0077659,0.0077659
679,8273.87,0.39442,0.24244,0.78612,0.89053,0.7203,0.82587,0.7119,0.47362,0.34379,0.83901,0.0077626,0.0077626,0.0077626
680,8285.95,0.38542,0.24179,0.78477,0.89487,0.71958,0.82653,0.71215,0.47147,0.34469,0.83751,0.0077593,0.0077593,0.0077593
681,8298.02,0.39541,0.24185,0.78547,0.89563,0.71701,0.82764,0.71287,0.47207,0.34488,0.83901,0.007756,0.007756,0.007756
682,8310.18,0.38872,0.23725,0.78207,0.89095,0.72154,0.82921,0.71201,0.47133,0.34144,0.8375,0.0077527,0.0077527,0.0077527
683,8322.3,0.38662,0.2377,0.78449,0.89145,0.71655,0.82519,0.71086,0.47227,0.34266,0.83719,0.0077494,0.0077494,0.0077494
684,8334.39,0.39561,0.24458,0.7862,0.89836,0.71648,0.82705,0.71174,0.47256,0.34118,0.83789,0.0077461,0.0077461,0.0077461
685,8346.43,0.38893,0.2421,0.78622,0.89491,0.71911,0.82737,0.71296,0.47,0.33883,0.83737,0.0077428,0.0077428,0.0077428
686,8358.41,0.38935,0.23698,0.78534,0.89738,0.71655,0.82839,0.7155,0.47055,0.33864,0.83848,0.0077395,0.0077395,0.0077395
687,8370.66,0.40192,0.24609,0.78642,0.90723,0.7137,0.82834,0.7141,0.46994,0.33877,0.83822,0.0077362,0.0077362,0.0077362
688,8382.71,0.40022,0.24187,0.78605,0.9039,0.7096,0.82558,0.71113,0.47177,0.34034,0.83866,0.0077329,0.0077329,0.0077329
689,8394.78,0.39579,0.2397,0.78557,0.90506,0.70992,0.82718,0.71111,0.47239,0.34084,0.84011,0.0077296,0.0077296,0.0077296
690,8406.78,0.39768,0.24124,0.78568,0.89278,0.718,0.82666,0.71034,0.47318,0.33979,0.83965,0.0077263,0.0077263,0.0077263
691,8418.93,0.3895,0.23978,0.78488,0.89533,0.71322,0.82335,0.70938,0.47446,0.33732,0.84031,0.007723,0.007723,0.007723
692,8431.07,0.38623,0.24077,0.78373,0.89267,0.71905,0.8251,0.7087,0.47737,0.33824,0.83966,0.0077197,0.0077197,0.0077197
693,8443.42,0.38081,0.23692,0.78528,0.88738,0.71673,0.82407,0.71059,0.47487,0.33961,0.83937,0.0077164,0.0077164,0.0077164
694,8455.44,0.38397,0.23438,0.78396,0.90807,0.70586,0.82596,0.71182,0.4704,0.34048,0.83751,0.0077131,0.0077131,0.0077131
695,8467.4,0.39845,0.23886,0.78501,0.89591,0.71609,0.82698,0.71215,0.47423,0.343,0.83864,0.0077098,0.0077098,0.0077098
696,8479.33,0.39172,0.23787,0.78575,0.89449,0.71593,0.82688,0.71075,0.47353,0.34193,0.83807,0.0077065,0.0077065,0.0077065
697,8491.42,0.37611,0.2333,0.78336,0.91173,0.70476,0.82674,0.71125,0.47066,0.34087,0.83703,0.0077032,0.0077032,0.0077032
698,8503.67,0.38257,0.23419,0.78585,0.89574,0.71833,0.82725,0.71254,0.46898,0.33889,0.83656,0.0076999,0.0076999,0.0076999
699,8515.78,0.37967,0.23508,0.78366,0.89563,0.72005,0.82881,0.71407,0.46721,0.33877,0.83672,0.0076966,0.0076966,0.0076966
700,8527.86,0.39649,0.24736,0.78664,0.8928,0.71817,0.82776,0.71328,0.46858,0.34041,0.837,0.0076933,0.0076933,0.0076933
701,8539.96,0.37967,0.23973,0.78555,0.89015,0.72083,0.82785,0.71352,0.46731,0.33948,0.83648,0.00769,0.00769,0.00769
702,8551.97,0.3902,0.23806,0.78759,0.90499,0.71192,0.82694,0.71393,0.4668,0.33886,0.83591,0.0076867,0.0076867,0.0076867
703,8564.16,0.39516,0.23755,0.78524,0.8938,0.71975,0.82783,0.71361,0.46868,0.33856,0.83632,0.0076834,0.0076834,0.0076834
704,8576.33,0.3922,0.23778,0.78565,0.89669,0.71906,0.82796,0.71435,0.4659,0.33815,0.83596,0.0076801,0.0076801,0.0076801
705,8588.41,0.39104,0.23982,0.78657,0.89928,0.7153,0.82712,0.71376,0.4653,0.34014,0.83622,0.0076768,0.0076768,0.0076768
706,8600.4,0.38809,0.23939,0.78416,0.89782,0.71699,0.82679,0.71413,0.46491,0.34327,0.83636,0.0076735,0.0076735,0.0076735
707,8612.46,0.38467,0.23941,0.78661,0.89768,0.71745,0.82655,0.71272,0.46531,0.3461,0.8368,0.0076702,0.0076702,0.0076702
708,8624.4,0.37417,0.23644,0.78478,0.88598,0.71798,0.82466,0.71195,0.46612,0.35109,0.83607,0.0076669,0.0076669,0.0076669
709,8636.51,0.3921,0.24392,0.78589,0.88441,0.71975,0.82479,0.71166,0.4692,0.3518,0.83669,0.0076636,0.0076636,0.0076636
710,8648.6,0.39135,0.24186,0.78508,0.8869,0.7167,0.824,0.71229,0.46872,0.35007,0.83625,0.0076603,0.0076603,0.0076603
711,8660.64,0.39574,0.24179,0.78383,0.88905,0.71388,0.82507,0.71361,0.46536,0.34662,0.8353,0.007657,0.007657,0.007657
712,8672.8,0.39474,0.23935,0.78451,0.89074,0.71406,0.82409,0.71317,0.46499,0.34515,0.83622,0.0076537,0.0076537,0.0076537
713,8684.83,0.38301,0.23782,0.78474,0.88132,0.71976,0.82429,0.71261,0.46606,0.34573,0.83615,0.0076504,0.0076504,0.0076504
714,8696.89,0.38191,0.23419,0.78533,0.89049,0.71744,0.82617,0.71302,0.46464,0.3457,0.83547,0.0076471,0.0076471,0.0076471
715,8708.98,0.38348,0.23614,0.78558,0.88709,0.71948,0.82611,0.71315,0.46582,0.34647,0.83638,0.0076438,0.0076438,0.0076438
716,8721.09,0.37855,0.23724,0.78421,0.89839,0.71198,0.82652,0.71374,0.46846,0.34695,0.83783,0.0076405,0.0076405,0.0076405
717,8733.15,0.37895,0.23049,0.78388,0.89895,0.71166,0.82662,0.71263,0.4698,0.34472,0.8383,0.0076372,0.0076372,0.0076372
718,8745.22,0.37,0.23295,0.78359,0.88734,0.71987,0.82914,0.71329,0.46866,0.34406,0.83755,0.0076339,0.0076339,0.0076339
719,8757.22,0.37744,0.2336,0.78443,0.88173,0.71869,0.82711,0.71438,0.46709,0.34369,0.83763,0.0076306,0.0076306,0.0076306
720,8769.32,0.37994,0.23234,0.78529,0.88338,0.71931,0.82625,0.71383,0.46745,0.34373,0.83818,0.0076273,0.0076273,0.0076273
721,8781.3,0.37264,0.22866,0.78416,0.89409,0.71691,0.8269,0.71438,0.46442,0.34722,0.83573,0.007624,0.007624,0.007624
722,8793.4,0.40159,0.24184,0.78519,0.89746,0.72154,0.82889,0.71529,0.46302,0.34801,0.83465,0.0076207,0.0076207,0.0076207
723,8805.43,0.38783,0.23739,0.78533,0.90181,0.7153,0.82925,0.71644,0.46134,0.34552,0.83449,0.0076174,0.0076174,0.0076174
724,8817.56,0.39211,0.23987,0.78645,0.8973,0.71441,0.82807,0.71564,0.46089,0.34415,0.83438,0.0076141,0.0076141,0.0076141
725,8829.67,0.37879,0.23459,0.7843,0.89508,0.71744,0.82908,0.71806,0.45913,0.34523,0.83446,0.0076108,0.0076108,0.0076108
726,8841.74,0.37469,0.2317,0.78403,0.90533,0.7137,0.82965,0.71727,0.45859,0.34365,0.83386,0.0076075,0.0076075,0.0076075
727,8853.74,0.37796,0.23377,0.78311,0.90673,0.70764,0.82784,0.71599,0.45951,0.34273,0.83353,0.0076042,0.0076042,0.0076042
728,8865.79,0.38326,0.23828,0.784,0.8964,0.71529,0.82921,0.71537,0.46207,0.34353,0.83445,0.0076009,0.0076009,0.0076009
729,8877.9,0.38058,0.23438,0.78509,0.88947,0.72118,0.82998,0.71489,0.4607,0.34411,0.833,0.0075976,0.0075976,0.0075976
730,8889.97,0.37248,0.23809,0.78398,0.88922,0.7194,0.82813,0.71516,0.45897,0.34124,0.83223,0.0075943,0.0075943,0.0075943
731,8902.08,0.37859,0.23366,0.78579,0.88654,0.72389,0.82913,0.71585,0.46242,0.34221,0.83461,0.007591,0.007591,0.007591
732,8914.13,0.3748,0.22991,0.78615,0.89019,0.71926,0.82789,0.71536,0.46296,0.34275,0.83574,0.0075877,0.0075877,0.0075877
733,8926.18,0.37736,0.23314,0.78512,0.8898,0.71925,0.82602,0.71378,0.46356,0.34098,0.83663,0.0075844,0.0075844,0.0075844
734,8938.21,0.38158,0.23684,0.78586,0.88633,0.71957,0.825,0.7137,0.46419,0.34108,0.83709,0.0075811,0.0075811,0.0075811
735,8950.2,0.38063,0.2371,0.78545,0.88706,0.71786,0.82564,0.71457,0.46182,0.34072,0.83619,0.0075778,0.0075778,0.0075778
736,8962.22,0.37651,0.23463,0.78537,0.88885,0.71833,0.82702,0.71613,0.46114,0.33781,0.83632,0.0075745,0.0075745,0.0075745
737,8974.28,0.38025,0.23361,0.78444,0.89972,0.71451,0.82617,0.71496,0.46391,0.33949,0.83839,0.0075712,0.0075712,0.0075712
738,8986.43,0.3851,0.23582,0.78444,0.8995,0.71513,0.82662,0.71539,0.46429,0.34052,0.8374,0.0075679,0.0075679,0.0075679
739,8998.55,0.37536,0.2348,0.78468,0.898,0.7153,0.8275,0.71562,0.46389,0.33922,0.83748,0.0075646,0.0075646,0.0075646
740,9010.62,0.39924,0.24264,0.78647,0.8907,0.7201,0.82872,0.71619,0.46162,0.33809,0.83654,0.0075613,0.0075613,0.0075613
741,9022.63,0.38137,0.2359,0.78487,0.89364,0.72296,0.83127,0.71695,0.45983,0.33874,0.83567,0.007558,0.007558,0.007558
742,9034.64,0.37357,0.23283,0.78569,0.89818,0.72083,0.83217,0.718,0.45941,0.33884,0.83477,0.0075547,0.0075547,0.0075547
743,9046.63,0.38741,0.23831,0.78313,0.8997,0.72154,0.83216,0.71726,0.46029,0.33464,0.83527,0.0075514,0.0075514,0.0075514
744,9058.88,0.37976,0.23485,0.78562,0.89268,0.72314,0.82996,0.71462,0.46229,0.33723,0.83589,0.0075481,0.0075481,0.0075481
745,9070.94,0.38521,0.24266,0.78318,0.89021,0.72368,0.83115,0.71636,0.46175,0.33764,0.83605,0.0075448,0.0075448,0.0075448
746,9083.07,0.37696,0.23203,0.78356,0.89994,0.71976,0.83214,0.71715,0.46312,0.33672,0.83628,0.0075415,0.0075415,0.0075415
747,9095.11,0.38114,0.23285,0.78442,0.89609,0.72213,0.83066,0.71706,0.46563,0.33483,0.83687,0.0075382,0.0075382,0.0075382
748,9107.33,0.38116,0.23525,0.78346,0.90806,0.7153,0.83127,0.71662,0.46493,0.33713,0.83682,0.0075349,0.0075349,0.0075349
749,9119.36,0.38025,0.23299,0.78292,0.89874,0.72103,0.83055,0.71573,0.46545,0.33867,0.83683,0.0075316,0.0075316,0.0075316
750,9131.5,0.40358,0.24486,0.78695,0.90062,0.7219,0.83084,0.71651,0.46225,0.33656,0.83574,0.0075283,0.0075283,0.0075283
751,9143.59,0.38591,0.23623,0.78532,0.89825,0.72564,0.83273,0.71676,0.46193,0.33931,0.83553,0.007525,0.007525,0.007525
752,9155.68,0.37952,0.23234,0.78431,0.90865,0.71951,0.83369,0.71766,0.45833,0.33809,0.8338,0.0075217,0.0075217,0.0075217
753,9167.71,0.37616,0.23275,0.7833,0.90145,0.72475,0.83335,0.71891,0.4549,0.33813,0.83231,0.0075184,0.0075184,0.0075184
754,9179.87,0.38675,0.23646,0.78416,0.8982,0.72469,0.83322,0.71879,0.45447,0.33788,0.83158,0.0075151,0.0075151,0.0075151
755,9191.9,0.37442,0.23539,0.78276,0.89645,0.72475,0.8323,0.71748,0.45506,0.33852,0.83086,0.0075118,0.0075118,0.0075118
756,9203.76,0.37827,0.23309,0.78502,0.90949,0.71869,0.83318,0.71903,0.45424,0.33591,0.83178,0.0075085,0.0075085,0.0075085
757,9215.96,0.38186,0.23319,0.78334,0.89562,0.72914,0.83363,0.7193,0.45556,0.33663,0.83244,0.0075052,0.0075052,0.0075052
758,9228.08,0.37869,0.23402,0.78331,0.89699,0.72688,0.83267,0.7181,0.45701,0.33631,0.83235,0.0075019,0.0075019,0.0075019
759,9240.18,0.38161,0.23607,0.78346,0.89446,0.72688,0.8328,0.71769,0.45811,0.33507,0.8324,0.0074986,0.0074986,0.0074986
760,9252.24,0.38545,0.24358,0.7846,0.89616,0.72415,0.83145,0.71657,0.45735,0.33375,0.83232,0.0074953,0.0074953,0.0074953
